antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'PARTY BUNTING'}),0.09351240357400521,0.08840668183583995,0.02020089905100172,0.2160237388724036,2.4435227562723414,1.0,0.011933777740529979,1.1627817873630655,0.651696488279689,0.12491420727522307,0.13999340988322415,0.2222617124996042
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.038958876741217605,0.05172318108663078,0.03196625783894778,0.8205128205128205,15.86354132276879,1.0,0.02995118080233005,5.283256562517342,0.9749451406132701,0.5444234404536862,0.8107228017101019,0.7192692857928908
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.05172318108663078,0.038958876741217605,0.03196625783894778,0.6180257510729613,15.86354132276879,1.0,0.02995118080233005,2.515984064261756,0.9880684145841868,0.5444234404536862,0.6025412027824502,0.7192692857928908
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.038958876741217605,0.053055108496586935,0.03024585160108774,0.7763532763532763,14.63295992323189,1.0,0.028178884168677282,4.234110279206344,0.969428990868071,0.4896675651392632,0.7638228732702155,0.6732184791808222
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.053055108496586935,0.038958876741217605,0.03024585160108774,0.5700836820083682,14.63295992323189,1.0,0.028178884168677282,2.2354143888939078,0.983859921166406,0.4896675651392632,0.5526556485597267,0.6732184791808222
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.03196625783894778,0.053055108496586935,0.027304511904101228,0.8541666666666667,16.099612099023712,1.0,0.02560853862622598,6.49333639888055,0.9688574492807934,0.4730769230769231,0.8459959659301804,0.684405509065551
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.03024585160108774,0.05172318108663078,0.027304511904101228,0.9027522935779817,17.453533881954563,1.0,0.025740100244618806,9.751148420901632,0.9721072236474912,0.4994923857868021,0.8974479767063647,0.7153246446430681
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.03884788279038792,0.038958876741217605,0.027304511904101228,0.702857142857143,18.041001221001224,1.0,0.025791042026813236,3.2342730109670574,0.982748398417641,0.5406593406593407,0.6908115064470093,0.7018559218559219
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER'})",0.038958876741217605,0.03884788279038792,0.027304511904101228,0.7008547008547009,18.041001221001224,1.0,0.025791042026813236,3.212994220386418,0.9828618994164764,0.5406593406593407,0.6887638347884322,0.7018559218559219
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",0.05172318108663078,0.03024585160108774,0.027304511904101228,0.5278969957081545,17.453533881954563,1.0,0.025740100244618806,2.0541156052449687,0.9941242831401803,0.4994923857868021,0.5131724828697056,0.7153246446430681
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",0.053055108496586935,0.03196625783894778,0.027304511904101228,0.5146443514644352,16.099612099023712,1.0,0.02560853862622598,1.994483313590444,0.9904343015767963,0.4730769230769231,0.4986170136466008,0.684405509065551
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),0.06887174648981631,0.042732671069426714,0.021255341583883678,0.3086220789685737,7.222157455759389,1.0,0.018312267895157414,1.3845789687678802,0.9252616023656491,0.23525798525798525,0.27775878259230846,0.4030123381855856
frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.042732671069426714,0.06887174648981631,0.021255341583883678,0.4974025974025974,7.2221574557593895,1.0,0.018312267895157414,1.8526324423846032,0.8999964730993599,0.23525798525798525,0.4602275242935632,0.4030123381855856
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.07725178977745713,0.05666241189855153,0.028636439314057384,0.3706896551724138,6.542073356074167,1.0,0.024259166581786798,1.499002194791343,0.9180654609132527,0.272008434370058,0.3328895691582377,0.4380382653922794
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05666241189855153,0.07725178977745713,0.028636439314057384,0.505386875612145,6.542073356074168,1.0,0.024259166581786798,1.8655958864103295,0.8980276749385017,0.272008434370058,0.46397823489837264,0.4380382653922794
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05910427881680448,0.05666241189855153,0.024640657084188913,0.4169014084507043,7.357636120345975,1.0,0.021291666092904303,1.6178011776619048,0.9183661513347723,0.2704019488428746,0.3818770725304883,0.4258845925701122
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.05666241189855153,0.05910427881680448,0.024640657084188913,0.4348677766895201,7.357636120345974,1.0,0.021291666092904303,1.6649125326309233,0.9159889239751576,0.2704019488428746,0.39936784641786377,0.4258845925701122
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05760586048060381,0.05666241189855153,0.023586214551306953,0.40944123314065506,7.2259760822345385,1.0,0.02032212755698449,1.5973644640282276,0.9142781724903611,0.26009791921664627,0.3739687951501037,0.412849901585019
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05666241189855153,0.05760586048060381,0.023586214551306953,0.41625857002938293,7.2259760822345385,1.0,0.02032212755698449,1.6144033833042004,0.9133637867430769,0.26009791921664627,0.38057612468991525,0.412849901585019
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.06748432210444531,0.05666241189855153,0.027692990732005106,0.41036184210526316,7.242223342698077,1.0,0.0238691662762285,1.5998584478819546,0.924296369922491,0.28711162255466055,0.3749447013116094,0.44954918745811645
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05666241189855153,0.06748432210444531,0.027692990732005106,0.4887365328109697,7.242223342698077,1.0,0.0238691662762285,1.82394350025165,0.9136928993886112,0.28711162255466055,0.45173740312568367,0.44954918745811645
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03524057938842333,0.10738664742771518,0.023752705477551473,0.6740157480314961,6.27653217766384,1.0,0.01996833780361845,2.7382100429149805,0.8713844452520525,0.19981325863678806,0.6347979211501821,0.4476021892612261
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.10738664742771518,0.03524057938842333,0.023752705477551473,0.22118863049095608,6.276532177663839,1.0,0.01996833780361845,1.238758778290246,0.941814672734499,0.19981325863678806,0.19274033207642302,0.4476021892612261
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0507797325045785,0.07725178977745713,0.023919196403795993,0.47103825136612026,6.097441272533133,1.0,0.01999637118339679,1.744451678416584,0.8807194800092895,0.2297441364605544,0.4267539695294474,0.39033234407386475
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.07725178977745713,0.0507797325045785,0.023919196403795993,0.3096264367816092,6.097441272533133,1.0,0.01999637118339679,1.3749371616583006,0.9059858053815414,0.2297441364605544,0.27269403439942796,0.39033234407386475
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.0507797325045785,0.05666241189855153,0.023197735723403074,0.4568306010928962,8.062321842402445,1.0,0.020320433604130383,1.7367281551565903,0.9228271682160585,0.2753623188405797,0.42420464766989624,0.43311657380795643
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05666241189855153,0.0507797325045785,0.023197735723403074,0.40940254652301666,8.062321842402445,1.0,0.020320433604130383,1.6072203865884336,0.9285819440620934,0.2753623188405797,0.3778077926682786,0.43311657380795643
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.06748432210444531,0.0507797325045785,0.022032299239691435,0.3264802631578947,6.429341925510497,1.0,0.018605463414974887,1.4093429124229946,0.905575215892688,0.2289504036908881,0.2904494774229481,0.38018002228932984
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0507797325045785,0.06748432210444531,0.022032299239691435,0.433879781420765,6.429341925510497,1.0,0.018605463414974887,1.6472043345066265,0.8896387016279721,0.2289504036908881,0.39291077673158153,0.38018002228932984
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG APPLES'}),0.06271158221876907,0.0491148232421333,0.0200344081247572,0.3194690265486726,6.504533773311335,1.0,0.01695433984884785,1.3972695055089588,0.9028822543283677,0.21825876662636035,0.28431845391505384,0.36368931553422335
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0491148232421333,0.06271158221876907,0.0200344081247572,0.40790960451977404,6.504533773311335,1.0,0.01695433984884785,1.5830157437717356,0.8899718917562625,0.21825876662636035,0.36829434329100647,0.36368931553422335
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG APPLES'}),0.10738664742771518,0.0491148232421333,0.028192463510738664,0.2625322997416021,5.345276281405568,1.0,0.022918187303761144,1.289392303452328,0.9107178699622259,0.2197231833910035,0.22444084913294785,0.4182717995883152
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0491148232421333,0.10738664742771518,0.028192463510738664,0.5740112994350283,5.345276281405568,1.0,0.022918187303761144,2.0953920876033743,0.8549075651028623,0.2197231833910035,0.5227623479557184,0.4182717995883152
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.04706143515178423,0.0491148232421333,0.02036738997724624,0.4327830188679245,8.811657872295063,1.0,0.018055975908245238,1.6764046359473406,0.9302949955068087,0.2686676427525622,0.40348530506484953,0.4237361422023238
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.0491148232421333,0.04706143515178423,0.02036738997724624,0.41468926553672314,8.811657872295063,1.0,0.018055975908245238,1.6280900190939593,0.9323039201498432,0.2686676427525622,0.3857833484192076,0.4237361422023238
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG ALPHABET'}),0.10738664742771518,0.04706143515178423,0.022032299239691435,0.20516795865633075,4.359577178099556,1.0,0.0169785294956045,1.1989181553844588,0.863330080052019,0.1663872590108969,0.16591470776474426,0.3366641680074106
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04706143515178423,0.10738664742771518,0.022032299239691435,0.46816037735849053,4.359577178099556,1.0,0.0169785294956045,1.678350605280039,0.808677479911285,0.1663872590108969,0.4041769360620891,0.3366641680074106
frozenset({'PARTY BUNTING'}),frozenset({'SPOTTY BUNTING'}),0.08840668183583995,0.057716854431433484,0.025084632887507632,0.2837413684871312,4.916092037278479,1.0,0.019982077301222402,1.3155627089313993,0.8738396606286818,0.2072443833104081,0.23986899810175025,0.35917837655125795
frozenset({'SPOTTY BUNTING'}),frozenset({'PARTY BUNTING'}),0.057716854431433484,0.08840668183583995,0.025084632887507632,0.4346153846153847,4.916092037278478,1.0,0.019982077301222402,1.6123419232835483,0.8453790132214338,0.2072443833104081,0.3797841601963118,0.35917837655125795
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.10738664742771518,0.04528553193850935,0.022420778067595317,0.20878552971576228,4.61042458327,1.0,0.01755771661573808,1.2066443472886899,0.8773118110119892,0.17213463996591394,0.17125538917330238,0.35194178446572427
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04528553193850935,0.10738664742771518,0.022420778067595317,0.4950980392156863,4.610424583270001,1.0,0.01755771661573808,1.76789440703637,0.820245490223614,0.17213463996591394,0.4343553574127985,0.35194178446572427
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG APPLES'}),0.03041234252733226,0.0491148232421333,0.020644874854320438,0.6788321167883211,13.821328714586167,1.0,0.0191511780267113,2.9607106639960845,0.9567449099983198,0.350612629594722,0.6622432539050285,0.5495855499195843
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PEARS'}),0.0491148232421333,0.03041234252733226,0.020644874854320438,0.42033898305084744,13.821328714586167,1.0,0.0191511780267113,1.6726804617218538,0.9755626428493431,0.350612629594722,0.4021571825077683,0.5495855499195843
frozenset({'GARDENERS KNEELING PAD KEEP CALM '}),frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),0.049836283922526224,0.041622731561129916,0.03002386369942838,0.6024498886414253,14.474059391239791,1.0,0.027949541431716816,2.4107080869974937,0.9797373505810173,0.4887082204155374,0.5851841185609962,0.6618916109873794
frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),frozenset({'GARDENERS KNEELING PAD KEEP CALM '}),0.041622731561129916,0.049836283922526224,0.03002386369942838,0.7213333333333334,14.474059391239793,1.0,0.027949541431716816,3.409678406976581,0.9713407365393246,0.4887082204155374,0.7067172088857738,0.6618916109873794
